id,species,species__colour,species_abbv,species_abbv__colour,species_gp__autocolour,S_SC_STc__autocolour,SC__autocolour,ST__autocolour,plate_type__autocolour,group_summary__autocolour,group_summary_l2__autocolour,virulence_score__autocolour,resistance_score__autocolour,num_resistance_classes__autocolour,num_resistance_genes__autocolour,Yersiniabactin__autocolour,YbST__autocolour,Colibactin__autocolour,CbST__autocolour,Aerobactin__autocolour,AbST__autocolour,Salmochelin__autocolour,SmST__autocolour,rmpA__autocolour,rmpA2__autocolour,wzi__autocolour,K_locus__autocolour,K_locus_problems__autocolour,K_locus_confidence__autocolour,K_locus_identity__autocolour,K_locus_missing_genes__autocolour,O_locus__autocolour,O_locus_problems__autocolour,O_locus_confidence__autocolour,O_locus_identity__autocolour,O_locus_missing_genes__autocolour,Chr_ST__autocolour,iucA__autocolour,iucB__autocolour,iucC__autocolour,iucD__autocolour,iutA__autocolour,iroB__autocolour,iroC__autocolour,iroD__autocolour,iroN__autocolour,AGly__autocolour,Col__autocolour,Fcyn__autocolour,Flq__autocolour,Gly__autocolour,MLS__autocolour,Ntmdz__autocolour,Phe__autocolour,Rif__autocolour,Sul__autocolour,Tet__autocolour,Tgc__autocolour,Tmt__autocolour,Omp__autocolour,Bla__autocolour,Bla_Carb__autocolour,Bla_ESBL__autocolour,Bla_ESBL_inhR__autocolour,Bla_broad__autocolour,Bla_broad_inhR__autocolour,Amikacin_int__autocolour,Amoxicillin_clavulanic_acid_int__autocolour,Ampicillin_int__autocolour,Aztreonam_int__autocolour,Cefalexin_int__autocolour,Cefepime_int__autocolour,Cefixime_int__autocolour,Cefotaxime_int__autocolour,Cefoxitin_int__autocolour,Ceftazidime_int__autocolour,Ceftriaxone_int__autocolour,Cefuroxime_int__autocolour,Ciprofloxacin_int__autocolour,Colistin_int__autocolour,Ertapenem_int__autocolour,Fosfomycin_G6P_int__autocolour,Gentamicin_int__autocolour,Imipenem_int__autocolour,Levofloxacin_int__autocolour,Mecillinam_int__autocolour,Meropenem_int__autocolour,Nalidixic_acid_int__autocolour,Nitrofurantoin_int__autocolour,Norfloxacin_int__autocolour,Piperacillin_int__autocolour,Piperacillin_tazobactam_int__autocolour,Temocillin_int__autocolour,Ticarcillin_clavulanic_acid_int__autocolour,Tigecycline_int__autocolour,Tobramycin_int__autocolour,Trimethoprim_int__autocolour,Trimethoprim_sulfamethoxazole_int__autocolour,SAMPLE_DATE__autocolour,year,month,day,GROUP__autocolour,ENVIRONMENTAL_GROUP__autocolour,place_sampling__autocolour,ORIGIN__autocolour,specific_group__autocolour,ASSOCIATED_GROUP__autocolour,ASSOCIATED_SPECIES__autocolour,GENERAL_ISOLATION_SOURCE__autocolour,TYPE__autocolour,IN_OUT__autocolour,SAMPLE_TYPE__autocolour,SAMPLE_DESCRIPTION__autocolour
SPARK_640_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC148_ST39,SC148,ST39,SCAI,cow,other mammals,0,0,1,0,-,0,-,0,-,0,-,0,-,-,wzi452,KL149,none,Very high,97.69%,NA,O1v2,none,Very high,99.01%,NA,ST39,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-11^,-,S,S,R,S,S,S,S,NA,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,S,S,S,S,ND,S,S,S,S,S,2017-10-20,2017,10,20,ANIMAL,NA,Pavia_province_2,farm,farm_1,mammal,cattle,cow,livestock,NA,rectal_swab,cow_735
SPARK_641_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC1_ST307,SC1,ST307,diagnostic,human - hospital disease,human,1,1,6,9,ybt 9; ICEKp3,157-1LV,-,0,-,0,-,0,-,-,wzi173,KL102,-,High,99.27%,KL102_13,O2v2,none,Very high,98.45%,NA,ST307,-,-,-,-,-,-,-,-,-,StrA^;StrB,-,-,GyrA-83I;ParC-80I;QnrB1?,-,-,-,CatB4,-,SulII,-,-,DfrA14,-,OXA-1;SHV-28^;TEM-1D^,-,CTX-M-15,-,-,-,ND,R,R,ND,R,R,R,R,ND,R,ND,R,R,ND,S,S,S,S,ND,ND,S,ND,S,ND,ND,R,ND,ND,I,R,R,R,2017-10-21,2017,10,21,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,inpatient,urine,NA
SPARK_642_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC32_ST857,SC32,ST857,SCAI,cow,other mammals,0,0,0,0,-,0,-,0,-,0,-,0,-,-,wzi181,KL133,+,Good,99.84%,NA,O2v1,none,Very high,98.50%,NA,ST857,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-187*,-,-,-,-,-,S,S,R,S,S,S,S,NA,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,S,S,S,S,ND,S,S,S,S,S,2017-10-20,2017,10,20,ANIMAL,NA,Pavia_province_2,farm,farm_1,mammal,cattle,cow,livestock,NA,rectal_swab,cow_603
SPARK_643_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC17_ST3345,SC17,ST3345,SCAI,cow,other mammals,0,1,1,0,-,0,-,0,-,0,-,0,-,-,wzi442,KL107,?-+*,None,81.83%,"KL107_02_cpsACP,KL107_05_wzb,KL107_06_wzc,KL107_07_wbaP,KL107_08,KL107_09,KL107_10",OL101,*,High,94.95%,NA,ST3345,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-27,-,-,-,S,S,R,S,S,S,S,NA,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,R,S,S,S,ND,S,S,S,S,S,2017-10-20,2017,10,20,ANIMAL,NA,Pavia_province_2,farm,farm_1,mammal,cattle,cow,livestock,NA,rectal_swab,cow_612
SPARK_643_C2,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC328_ST294,SC328,ST294,SCAI,cow,other mammals,0,0,0,0,-,0,-,0,-,0,-,0,-,-,wzi128,KL1,none,Very high,99.73%,NA,O1v2,none,Very high,98.99%,NA,ST294,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-187*,-,-,-,-,-,S,S,R,S,S,S,S,NA,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,S,S,S,S,ND,S,S,S,S,S,2017-10-20,2017,10,20,ANIMAL,NA,Pavia_province_2,farm,farm_1,mammal,cattle,cow,livestock,NA,rectal_swab,cow_612
SPARK_644_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC329_ST3692,SC329,ST3692,SCAI,cow,other mammals,0,0,1,0,-,0,-,0,-,0,-,0,-,-,wzi368,KL134,none,Very high,99.85%,NA,O3/O3a,none,Very high,98.43%,NA,ST3692,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-71^,-,S,S,R,S,S,S,S,NA,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,S,S,S,S,ND,S,S,S,S,S,2017-10-20,2017,10,20,ANIMAL,NA,Pavia_province_2,farm,farm_1,mammal,cattle,cow,livestock,NA,rectal_swab,cow_583
SPARK_645_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC159_ST17-2LV,SC159,ST17-2LV,SCAI,cow,other mammals,0,0,0,0,-,0,-,0,-,0,-,0,-,-,-,KL51,none,Very high,99.13%,NA,O12,none,Very high,98.09%,NA,ST17-2LV,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-187*,-,-,-,-,-,S,S,R,S,S,S,S,NA,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,S,S,S,S,ND,S,S,S,S,S,2017-10-20,2017,10,20,ANIMAL,NA,Pavia_province_2,farm,farm_1,mammal,cattle,cow,livestock,NA,rectal_swab,cow_523
SPARK_645_C2,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC44_ST1017,SC44,ST1017,SCAI,cow,other mammals,0,0,1,0,-,0,-,0,-,0,-,0,-,-,wzi130,KL58,none,Very high,99.98%,NA,O3b,+,Good,98.97%,NA,ST1017,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-11^,-,S,S,R,S,S,S,S,NA,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,R,S,S,S,ND,S,S,S,S,S,2017-10-20,2017,10,20,ANIMAL,NA,Pavia_province_2,farm,farm_1,mammal,cattle,cow,livestock,NA,rectal_swab,cow_523
SPARK_646_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC160_ST2800-1LV,SC160,ST2800-1LV,SCAI,cow,other mammals,0,0,0,0,-,0,-,0,-,0,-,0,-,-,wzi298,KL51,none,Very high,99.35%,NA,O12,none,Very high,98.10%,NA,ST2800-1LV,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-187*,-,-,-,-,-,S,S,R,S,S,S,S,NA,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,R,S,S,S,ND,S,S,S,S,S,2017-10-20,2017,10,20,ANIMAL,NA,Pavia_province_2,farm,farm_1,mammal,cattle,cow,livestock,NA,feces,pool_feces_cows
SPARK_647_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC17_ST3345,SC17,ST3345,SCAI,cow,other mammals,0,1,1,0,-,0,-,0,-,0,-,0,-,-,wzi442,KL107,?-+*,None,81.83%,"KL107_02_cpsACP,KL107_05_wzb,KL107_06_wzc,KL107_07_wbaP,KL107_08,KL107_09,KL107_10",OL101,*,High,94.95%,NA,ST3345,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-27,-,-,-,S,S,R,S,S,S,S,NA,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,S,S,S,S,ND,S,S,S,S,S,2017-10-20,2017,10,20,ANIMAL,NA,Pavia_province_2,farm,farm_1,mammal,cattle,cow,livestock,NA,rectal_swab,cow_294
SPARK_648_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC5_ST661,SC5,ST661,SCAI,cow,other mammals,0,1,1,0,-,0,-,0,-,0,-,0,-,-,wzi27,KL27,none,Very high,99.99%,NA,O2v2,none,Very high,98.45%,NA,ST661,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-27,-,-,-,S,S,R,S,S,S,S,NA,ND,S,S,S,S,S,S,R,S,S,S,ND,S,ND,S,S,S,S,ND,S,S,S,S,S,2017-10-20,2017,10,20,ANIMAL,NA,Pavia_province_2,farm,farm_1,mammal,cattle,cow,livestock,NA,rectal_swab,cow_404
SPARK_649_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC330_ST182,SC330,ST182,SCAI,cow,other mammals,0,0,0,0,-,0,-,0,-,0,-,0,-,-,wzi209,KL47,none,Very high,99.45%,NA,OL101,?+*,Good,95.06%,NA,ST182,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-187*,-,-,-,-,-,S,S,R,S,S,S,S,NA,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,S,S,S,S,ND,S,S,S,S,S,2017-10-20,2017,10,20,ANIMAL,NA,Pavia_province_2,farm,farm_1,mammal,cattle,cow,livestock,NA,rectal_swab,cow_512
SPARK_649_C2,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC17_ST3345,SC17,ST3345,SCAI,cow,other mammals,0,1,1,0,-,0,-,0,-,0,-,0,-,-,wzi442,KL107,?-+*,None,81.83%,"KL107_02_cpsACP,KL107_05_wzb,KL107_06_wzc,KL107_07_wbaP,KL107_08,KL107_09,KL107_10",OL101,*,High,94.95%,NA,ST3345,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-27,-,-,-,S,S,R,S,S,S,S,NA,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,S,S,S,S,ND,S,S,S,S,S,2017-10-20,2017,10,20,ANIMAL,NA,Pavia_province_2,farm,farm_1,mammal,cattle,cow,livestock,NA,rectal_swab,cow_512
SPARK_64_C1,Klebsiella grimontii,#F60CCA,K.gri,#F60CCA,K.oxy SPEC,K.gri_SC5_NA,SC5,NA,SCAI,human - hospital carriage,human,0,0,4,6,-,0,-,0,-,0,-,0,-,-,-,KL116,?-+*,None,82.49%,"KL116_02_cpsACP,KL116_14_wzy,KL116_17_wcpG,KL116_19_manC,KL116_20_manB",O1v1,?-+*,Good,72.21%,"O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC",NA,-,-,-,-,-,-,-,-,-,-,-,-,Qnr-S1,-,-,-,-,-,SulI,TetA,-,DfrA1,-,LAP-2;OXY6-1,-,-,-,-,-,S,S,R,S,S,S,S,ND,ND,S,S,S,R,S,S,S,S,S,R,ND,S,ND,S,R,S,S,ND,S,I,S,R,R,2017-07-06,2017,07,06,HUMAN,NA,NA,hospital,hospital_1,mammal,human,human,human hospital,inpatient,rectal_swab,NA
SPARK_650_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC2_ST17,SC2,ST17,SCAI,cow,other mammals,0,0,1,0,-,0,-,0,-,0,-,0,-,-,wzi82,KL23,none,Very high,99.94%,NA,O2v2,none,Very high,98.43%,NA,ST17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-11^,-,S,S,R,S,S,S,S,NA,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,S,S,S,S,ND,S,S,S,S,S,2017-10-20,2017,10,20,ANIMAL,NA,Pavia_province_2,farm,farm_1,mammal,cattle,cow,livestock,NA,rectal_swab,cow_415
SPARK_651_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC17_ST3345,SC17,ST3345,SCAI,cow,other mammals,0,1,1,0,-,0,-,0,-,0,-,0,-,-,wzi442,KL107,?-+*,None,81.83%,"KL107_02_cpsACP,KL107_05_wzb,KL107_06_wzc,KL107_07_wbaP,KL107_08,KL107_09,KL107_10",OL101,*,High,94.95%,NA,ST3345,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-27,-,-,-,S,S,R,S,S,S,S,NA,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,S,S,S,S,ND,S,S,S,S,S,2017-10-20,2017,10,20,ANIMAL,NA,Pavia_province_2,farm,farm_1,mammal,cattle,cow,livestock,NA,rectal_swab,cow_403
SPARK_653_C1,Klebsiella aerogenes,#F60C35,K.aer,#F60C35,K.aer SPEC,K.aer_SC79_NA,SC79,NA,SCAI,cow,other mammals,0,0,0,1,-,0,-,0,-,0,-,0,-,-,-,KL17,-*,None,75.09%,"KL17_02_cpsACP,KL17_05_wzb,KL17_06_wzc,KL17_07_wzy,KL17_08_wctR,KL17_09_wctS,KL17_10_wctT,KL17_11_wctU,KL17_12_wcaJ,KL17_13_wcmZ,KL17_14_wzx",O12,?-*,None,78.66%,"O12_05_wbbL,O12_06_wzm,O12_07_wzt,O12_08_wbbB",NA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,AmpC*,-,-,-,-,-,S,R,R,S,R,S,S,NA,R,S,S,S,S,S,S,S,S,S,S,ND,S,ND,S,S,S,S,ND,S,S,S,S,S,2017-10-20,2017,10,20,ANIMAL,NA,Pavia_province_2,farm,farm_1,mammal,cattle,cow,livestock,NA,rectal_swab,cow_596
SPARK_654_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC105_ST1059-1LV,SC105,ST1059-1LV,SCAI,cow,other mammals,0,0,1,0,-,0,-,0,-,0,-,0,-,-,wzi307,KL56,?-+,None,98.86%,KL56_17_rmlB,OL101,?-+*,Good,91.98%,OL101_01_rfbB,ST1059-1LV,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-11^,-,S,S,R,S,S,S,S,NA,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,S,S,S,S,ND,S,S,S,S,S,2017-10-20,2017,10,20,ANIMAL,NA,Pavia_province_2,farm,farm_1,mammal,cattle,cow,livestock,NA,rectal_swab,cow_518
SPARK_655_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC105_ST1059-1LV,SC105,ST1059-1LV,SCAI,cow,other mammals,0,0,1,0,-,0,-,0,-,0,-,0,-,-,wzi307,KL56,?,Good,98.95%,NA,OL101,*,High,94.90%,NA,ST1059-1LV,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-11^,-,S,S,R,S,S,S,S,NA,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,S,S,S,S,ND,S,S,S,S,S,2017-10-20,2017,10,20,ANIMAL,NA,Pavia_province_2,farm,farm_1,mammal,cattle,cow,livestock,NA,rectal_swab,cow_322
SPARK_656_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC106_ST1966,SC106,ST1966,SCAI,cow,other mammals,0,1,1,0,-,0,-,0,-,0,-,0,-,-,-,KL11,*,High,92.36%,NA,O3/O3a,none,Very high,98.78%,NA,ST1966,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-27^,-,-,-,S,S,R,S,S,S,S,NA,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,S,S,S,S,ND,S,S,S,S,S,2017-10-20,2017,10,20,ANIMAL,NA,Pavia_province_2,farm,farm_1,mammal,cattle,cow,livestock,NA,rectal_swab,cow_571
SPARK_657_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC106_ST1966,SC106,ST1966,SCAI,cow,other mammals,0,1,1,0,-,0,-,0,-,0,-,0,-,-,-,KL11,*,High,92.36%,NA,O3/O3a,none,Very high,98.78%,NA,ST1966,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-27^,-,-,-,S,S,R,S,S,S,S,NA,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,S,S,S,S,ND,S,S,S,S,S,2017-10-20,2017,10,20,ANIMAL,NA,Pavia_province_2,farm,farm_1,mammal,cattle,cow,livestock,NA,rectal_swab,cow_308
SPARK_658_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC331_ST4110,SC331,ST4110,SCAI,cow,other mammals,0,1,1,0,-,0,-,0,-,0,-,0,-,-,wzi40,KL3,none,Very high,99.96%,NA,O1v1,none,Very high,98.66%,NA,ST4110,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-38^,-,-,-,S,S,R,S,S,S,S,NA,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,S,S,S,S,ND,S,S,S,S,S,2017-10-20,2017,10,20,ANIMAL,NA,Pavia_province_2,farm,farm_1,mammal,cattle,cow,livestock,NA,rectal_swab,pool_feces_old_cows
SPARK_659_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC159_ST17-2LV,SC159,ST17-2LV,SCAI,cow,other mammals,0,0,0,0,-,0,-,0,-,0,-,0,-,-,-,KL51,none,Very high,99.13%,NA,O12,none,Very high,98.09%,NA,ST17-2LV,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-187*,-,-,-,-,-,S,S,R,S,S,S,S,NA,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,R,S,S,S,ND,S,S,S,S,S,2017-10-20,2017,10,20,ANIMAL,NA,Pavia_province_2,farm,farm_1,mammal,cattle,calf,livestock,NA,rectal_swab,pool_feces_calves
SPARK_659_C2,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC9_ST3068,SC9,ST3068,SCAI,cow,other mammals,0,0,1,0,-,0,-,0,-,0,-,0,-,-,wzi216,KL119,none,Very high,99.98%,NA,O4,none,Very high,99.99%,NA,ST3068,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-11^,-,S,S,R,S,S,S,S,NA,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,S,S,S,S,ND,S,S,S,S,S,2017-10-20,2017,10,20,ANIMAL,NA,Pavia_province_2,farm,farm_1,mammal,cattle,calf,livestock,NA,rectal_swab,pool_feces_calves
SPARK_660_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC67_ST9,SC67,ST9,SCAI,cow,other mammals,0,0,1,0,-,0,-,0,-,0,-,0,-,-,wzi8,KL8,none,Very high,99.86%,NA,O2v2,none,Very high,98.44%,NA,ST9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-26*,S,S,R,S,S,S,S,NA,ND,S,S,S,S,S,S,R,S,S,S,ND,S,ND,S,S,S,S,ND,S,S,S,S,S,2017-10-20,2017,10,20,ANIMAL,NA,Pavia_province_2,farm,farm_1,mammal,cattle,calf,livestock,NA,rectal_swab,pool_feces_calves
SPARK_661_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC155_ST1609,SC155,ST1609,SCAI,cow,other mammals,0,1,1,0,-,0,-,0,-,0,-,0,-,-,wzi108,KL118,-+,Good,99.59%,KL118_20_rmlC,OL101,?+*,Good,95.11%,NA,ST1609,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-27*,-,-,-,S,S,R,S,S,S,S,NA,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,S,S,S,S,ND,S,S,S,S,S,2017-10-20,2017,10,20,ANIMAL,NA,Pavia_province_2,farm,farm_1,mammal,cattle,cow,livestock,NA,rectal_swab,pool_feces_old_cows
SPARK_661_C2,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC332_ST159,SC332,ST159,SCAI,cow,other mammals,0,0,1,0,-,0,-,0,-,0,-,0,-,-,wzi59,KL3,none,Very high,99.63%,NA,O2v2,none,Very high,98.43%,NA,ST159,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-11^,-,S,S,R,S,S,S,S,NA,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,S,S,S,S,ND,S,S,S,S,S,2017-10-20,2017,10,20,ANIMAL,NA,Pavia_province_2,farm,farm_1,mammal,cattle,cow,livestock,NA,rectal_swab,pool_feces_old_cows
SPARK_661_C3,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC333_ST605-1LV,SC333,ST605-1LV,SCAI,cow,other mammals,0,0,1,0,-,0,-,0,-,0,-,0,-,-,wzi130,KL58,none,Very high,99.30%,NA,O3b,?,Good,98.91%,NA,ST605-1LV,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-11^,-,S,S,R,S,S,S,S,NA,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,S,S,S,S,ND,S,S,S,S,S,2017-10-20,2017,10,20,ANIMAL,NA,Pavia_province_2,farm,farm_1,mammal,cattle,cow,livestock,NA,rectal_swab,pool_feces_old_cows
SPARK_662_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC141_ST2445,SC141,ST2445,SCAI,cow,other mammals,0,0,0,0,-,0,-,0,-,0,-,0,-,-,wzi84,KL28,none,Very high,99.15%,NA,O2v1,none,Very high,98.85%,NA,ST2445,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-187*,-,-,-,-,-,S,S,R,S,S,S,S,NA,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,S,S,S,S,ND,S,S,S,S,S,2017-10-20,2017,10,20,ANIMAL,NA,Pavia_province_2,farm,farm_1,mammal,cattle,cow,livestock,NA,rectal_swab,pool_feces_old_cows
SPARK_662_C2,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC5_ST661,SC5,ST969,SCAI,cow,other mammals,0,1,1,0,-,0,-,0,-,0,-,0,-,-,wzi464,KL124,?-+,None,96.76%,KL124_17_wclK,OL101,*,Very high,95.06%,NA,ST969,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-27,-,-,-,S,S,R,S,S,S,S,NA,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,S,S,S,S,ND,S,S,S,S,S,2017-10-20,2017,10,20,ANIMAL,NA,Pavia_province_2,farm,farm_1,mammal,cattle,cow,livestock,NA,rectal_swab,pool_feces_old_cows
SPARK_662_C3,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC43_ST432,SC43,ST3069,SCAI,cow,other mammals,0,0,1,0,-,0,-,0,-,0,-,0,-,-,wzi209,KL47,?,Good,99.39%,NA,OL101,?-+,Good,94.97%,"OL101_01_rfbB,OL101_09_glycosylhydrolase",ST3069,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-60,-,S,S,R,S,S,S,S,NA,ND,S,S,S,S,S,S,S,S,S,S,ND,S,ND,S,S,S,S,ND,S,S,S,S,S,2017-10-20,2017,10,20,ANIMAL,NA,Pavia_province_2,farm,farm_1,mammal,cattle,cow,livestock,NA,rectal_swab,pool_feces_old_cows
SPARK_663_C1,Klebsiella pneumoniae,#2685FC,K.pne,#2685FC,K.pne SPEC,K.pne_SC5_ST661,SC5,ST661,SCAI,cow,other mammals,0,1,1,0,-,0,-,0,-,0,-,0,-,-,wzi211,KL109,none,Very high,99.70%,NA,O2v2,none,Very high,98.43%,NA,ST661,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-27,-,-,-,S,S,R,S,S,S,S,NA,ND,S,S,S,S,S,S,R,S,S,S,ND,S,ND,S,S,S,S,ND,S,S,S,S,S,2017-10-20,2017,10,20,ANIMAL,NA,Pavia_province_2,farm,farm_1,mammal,cattle,bull,livestock,NA,rectal_swab,bull_feces
