study_accession	study_type	study_type_excluded	paper_records_in_taxon	paper_coverage_for_taxon	needs_manual_download	fulltext_source	is_full_text	grade_context_chars	full_text_would_help	model	study_setting__value	study_setting__grade	amr_study__value	amr_study__grade	amr_target__value	amr_target__grade	amr_method__value	amr_method__grade	cohort_age__value	cohort_age__grade	backfill_country__value	backfill_country__whole_project	backfill_isolation_source__value	backfill_isolation_source__whole_project	backfill_host__value	backfill_host__whole_project	backfill_collection_date__value	backfill_collection_date__whole_project
PRJNA715323	observational	False			False	none	False	0	False	claude-sonnet-4-6	community	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable		False	rice rhizosphere	True	rice	True		False
PRJNA1048475	observational	False	1	1.0	True	none	False	0	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable		not_gradeable	ast_result	gradeable		not_gradeable		False		False	human	True		False
PRJEB3184	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA1073544	observational	False	1	1.0	False	europepmc_fulltext	True	4469	False	claude-sonnet-4-6	community	gradeable	amr	gradeable	other	gradeable	ast_result	gradeable		not_gradeable	Canada	True	surface mucous swab	True	Atlantic salmon	True	2022-07-02	True
PRJNA716670	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA1075815	observational	False			False	none	False	0	False	claude-sonnet-4-6	community	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA1077593	observational	False	1	1.0	False	europepmc_fulltext	True	5449	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable	ast_result	gradeable	adult	gradeable	Turkey	True	urine	True	human	True	2001-07-02	True
PRJNA715927	observational	False	1	1.0	False	europepmc_fulltext	True	10000	False	claude-sonnet-4-6	mixed	gradeable	amr	gradeable	carbapenem	gradeable	pcr_gene_presence	gradeable		not_gradeable	Argentina	True	wastewater	True	wastewater	True	2018-07-02	True
PRJNA95295	other	False	0	0.0	False	europepmc_fulltext	True	10000	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA1044623	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA731002	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA73191	observational	False	1	1.0	True	abstract	False	1263	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable	ast_result	gradeable		not_gradeable	USA	True		False	human	True	2011-07-02	True
PRJNA1107790	observational	False	1	1.0	True	none	False	0	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	other	gradeable	ast_result	gradeable	adult	gradeable	Bangladesh	True	vaginal swab	True	human	True		False
PRJNA1042619	observational	False	1	1.0	False	europepmc_fulltext	True	6708	False	claude-sonnet-4-6	hospital	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable	China	True	urine	True	human	True		False
PRJNA1041718	observational	False			False	none	False	0	False	claude-sonnet-4-6	hospital	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable		False	bile duct catheter	True	human	True		False
PRJNA735573	observational	False	1	1.0	False	europepmc_fulltext	True	29723	False	claude-sonnet-4-6	hospital	gradeable	surveillance	gradeable		not_gradeable		not_gradeable	adult	gradeable	China	True	blood	True	human	True	2015-07-02	True
PRJNA870883	observational	False			True	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False	urine	True	human	True		False
PRJEB15430	observational	False			False	none	False	0	False	claude-sonnet-4-6	hospital	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable		False		False	human	True		False
PRJNA974969	observational	False	0	0.0	False	europepmc_fulltext	True	10000	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA183901	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable	amr	gradeable	carbapenem	gradeable	pcr_gene_presence	gradeable		not_gradeable	United States	True		False		False		False
PRJEB2581	observational	False	0	0.0	False	abstract	False	919	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False	human	True		False
PRJNA187282	observational	False			True	none	False	0	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable		not_gradeable		not_gradeable		False		False	human	True		False
PRJNA187281	observational	False			True	none	False	0	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable		not_gradeable		not_gradeable		False		False	human	True		False
PRJEB33296	observational	False	1	1.0	False	europepmc_fulltext	True	7185	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable	pcr_gene_presence	gradeable	adult	gradeable	Netherlands	True	urine	True	human	True		False
PRJNA717148	observational	False	12	12.0	False	europepmc_fulltext	True	10000	False	claude-sonnet-4-6	community	gradeable	amr	gradeable	other	gradeable	ast_result	gradeable		not_gradeable	China	True	swine feces	True	pig	True	2019-07-02	True
PRJNA1072026	observational	False			False	none	False	0	False	claude-sonnet-4-6	hospital	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable		False	abscess drainage	True	human	True		False
PRJNA966930	other	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA704902	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable	Portugal	True		False		False		False
PRJNA971580	observational	False			True	none	False	0	False	claude-sonnet-4-6		not_gradeable	amr	gradeable	carbapenem	gradeable		not_gradeable		not_gradeable	Chile	True		False	human	True		False
PRJNA706398	observational	False	0	0.0	False	europepmc_fulltext	True	29156	False	claude-sonnet-4-6	community	gradeable	amr	gradeable	third_gen_cephalosporin	gradeable	ast_result	gradeable		not_gradeable	Germany	True	process water or wastewater from slaughterhouse	False	wastewater	True		False
PRJNA715072	observational	False	1	1.0	False	europepmc_fulltext	True	10000	False	claude-sonnet-4-6	hospital	gradeable	surveillance	gradeable		not_gradeable		not_gradeable	newborn_young_child	gradeable	Austria	True	stool	True	human	True		False
PRJEB30599	observational	False	1	1.0	False	europepmc_fulltext	True	10000	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable	ast_result	gradeable	adult	gradeable	Saudi Arabia	True	tracheostomy wound	True	human	True	2017-12-16	True
PRJNA706921	observational	False	0	0.0	False	europepmc_fulltext	True	10000	False	claude-sonnet-4-6	community	gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable	South Africa	True		False		False	2016-06-30	True
PRJNA1100308	other	False	1	1.0	False	europepmc_fulltext	True	10000	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA1088746	observational	False			False	none	False	0	False	claude-sonnet-4-6	community	gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable	Nigeria	True		False	catfish	True		False
PRJNA73843	observational	False	1	1.0	True	abstract	False	1263	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable	ast_result	gradeable		not_gradeable	USA	True		False	human	True	2011-07-02	True
PRJNA714645	observational	False			True	none	False	0	False	claude-sonnet-4-6	community	gradeable	amr	gradeable	third_gen_cephalosporin	gradeable	pcr_gene_presence	partial		not_gradeable	Peru	True		False	livestock	True		False
PRJNA957334	other	False	1	1.0	False	europepmc_fulltext	True	29234	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable	pcr_gene_presence	gradeable		not_gradeable	Sweden	True		False	human	True		False
PRJNA736853	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA1088653	observational	False			False	none	False	0	False	claude-sonnet-4-6	hospital	gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable	India	True		False	human	True		False
PRJEB3215	observational	False	0	0.0	False	europepmc_fulltext	True	10000	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable	Malawi	False	blood	False	human	False		False
PRJNA721588	other	False			True	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJEB32402	other	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJDB2238	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA726340	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable	amr	gradeable	carbapenem	gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA728250	observational	False	1	1.0	False	none	False	0	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable	ast_result	gradeable		not_gradeable		False	sputum	True	human	True		False
PRJNA719009	observational	False			False	none	False	0	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	other	gradeable	ast_result	gradeable		not_gradeable		False		False	human	True		False
PRJNA1066419	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable	amr	gradeable		not_gradeable		not_gradeable		not_gradeable	India	True		False		False		False
PRJNA187280	observational	False			True	none	False	0	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable		not_gradeable		not_gradeable		False		False	human	True		False
PRJNA187279	observational	False			True	none	False	0	False	claude-sonnet-4-6	hospital	gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False	human	True		False
PRJNA989579	observational	False	1	1.0	False	europepmc_fulltext	True	4405	False	claude-sonnet-4-6	hospital	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable	Nigeria	True	hospital wastewater	True	wastewater	True	2022-05-16	True
PRJEB2794	observational	False	0	0.0	False	europepmc_fulltext	True	10000	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable	Malawi	True		False	human	True		False
PRJNA641176	observational	False			False	none	False	0	False	claude-sonnet-4-6	community	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable		False	International Space Station	True	International Space Station	True		False
PRJNA187286	observational	False			True	none	False	0	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable		not_gradeable		not_gradeable		False		False	human	True		False
PRJNA187285	observational	False			True	abstract	False	775	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable	pcr_gene_presence	gradeable		not_gradeable	USA	True		False	human	True		False
PRJNA642369	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False	human	True		False
PRJNA176123	observational	False	1	1.0	False	europepmc_fulltext	True	4391	False	claude-sonnet-4-6	hospital	gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable	USA	True		False	human	True		False
PRJNA660495	observational	False			False	none	False	0	False	claude-sonnet-4-6	community	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable	USA	True	soil	True	soil	True	2018-12-31	True
PRJNA699239	observational	False	1	1.0	False	europepmc_fulltext	True	50000	False	claude-sonnet-4-6	community	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable	Italy	True	rhizosphere	True	Solanum lycopersicum	True		False
PRJEB24638	observational	False	0	0.0	False	europepmc_fulltext	True	10000	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA681360	observational	False			True	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA685932	observational	False	1	1.0	False	europepmc_fulltext	True	4108	False	claude-sonnet-4-6	community	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable	Bangladesh	True	soil	True	soil	True		False
PRJEB29743	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable	Vietnam	True		False		False		False
PRJDB2655	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA981489	observational	False			False	none	False	0	False	claude-sonnet-4-6	community	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable		False	soil	True	soil	True		False
PRJNA687411	experimental_evolution	True	1	1.0	False	europepmc_fulltext	True	10000	False	claude-sonnet-4-6	community	gradeable	amr	gradeable	carbapenem	gradeable	ast_result	gradeable		not_gradeable		False	cecal contents	True	Mus musculus	True		False
PRJNA688543	observational	False			False	none	False	0	False	claude-sonnet-4-6	community	gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False	ground beef	True	Bos taurus	True		False
PRJNA689622	observational	False	1	1.0	False	europepmc_fulltext	True	10000	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable	ast_result	gradeable	adult	gradeable	China	True	alveolar lavage fluid	True	human	True	2018-07-16	True
PRJNA678637	observational	False	1	1.0	False	europepmc_fulltext	True	9916	False	claude-sonnet-4-6	community	gradeable	surveillance	gradeable		not_gradeable		not_gradeable	adult	gradeable	Germany	True	throat swab	True	human	True	2017-12-16	True
PRJEB30582	observational	False	0	0.0	False	europepmc_fulltext	True	10000	False	claude-sonnet-4-6	community	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable	China	True	faeces	True	tree shrew	True		False
PRJNA690555	observational	False	1	1.0	False	europepmc_fulltext	True	5470	False	claude-sonnet-4-6	hospital	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable	Germany	True	feces	True	human	True	2019-07-02	True
PRJNA690982	observational	False			True	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA1122522	observational	False			False	none	False	0	False	claude-sonnet-4-6	community	gradeable	amr	gradeable	carbapenem	gradeable		not_gradeable		not_gradeable	Kenya	True		False		False		False
PRJNA187287	observational	False			True	abstract	False	775	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable	ast_result	gradeable		not_gradeable	USA	True		False	human	True		False
PRJNA641130	observational	False			False	none	False	0	False	claude-sonnet-4-6	community	gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False	International Space Station	True	International Space Station environment	True		False
PRJNA183930	observational	False			False	none	False	0	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable		not_gradeable		not_gradeable		not_gradeable	Australia	True		False	human	True		False
PRJNA187284	observational	False			True	none	False	0	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable		not_gradeable		not_gradeable		False		False	human	True		False
PRJEB28252	observational	False	1	1.0	True	none	False	0	False	claude-sonnet-4-6	community	gradeable	amr	gradeable	carbapenem	gradeable	pcr_gene_presence	gradeable		not_gradeable		False		False	Phoca vitulina	True		False
PRJEB2801	observational	False	0	0.0	False	europepmc_fulltext	True	10000	False	claude-sonnet-4-6	hospital	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable	Vietnam	True		False	human	True	2005-07-01	False
PRJEB28327	observational	False	0	0.0	False	europepmc_fulltext	True	10000	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA655367	observational	False	1	1.0	False	europepmc_fulltext	True	25313	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	other	gradeable	ast_result	gradeable		not_gradeable	China	True	sputum	True	human	True		False
PRJNA655785	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA181052	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False	human	True		False
PRJNA986296	other	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA181051	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False	human	True		False
PRJNA181050	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable		False		False	human	True		False
PRJDB5295	observational	False			False	none	False	0	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable	pcr_gene_presence	gradeable		not_gradeable	Japan	True	sputum	True	human	True		False
PRJNA187283	observational	False			True	none	False	0	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable		not_gradeable		not_gradeable		False		False	human	True		False
PRJNA660205	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA994715	observational	False	1	1.0	False	europepmc_fulltext	True	4935	False	claude-sonnet-4-6	community	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable	Bangladesh	True	faeces	True	cattle	True	2023-07-02	True
PRJNA187290	observational	False			True	none	False	0	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable		not_gradeable		not_gradeable		False		False	human	True		False
PRJEB27400	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable	amr	gradeable	carbapenem	gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJDB10686	observational	False	1	1.0	False	europepmc_fulltext	True	4570	False	claude-sonnet-4-6	community	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable	Japan	True	leaf soil	True	soil	True		False
PRJNA637815	observational	False			False	none	False	0	False	claude-sonnet-4-6	community	gradeable	amr	gradeable	carbapenem	gradeable	pcr_gene_presence	gradeable		not_gradeable		False		False	poultry	True		False
PRJNA638288	observational	False	19	19.0	False	europepmc_fulltext	True	10000	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable	ast_result	gradeable	mixed	gradeable	China	True		False	human	True	2016-12-31	True
PRJEB2779	observational	False	0	0.0	False	europepmc_fulltext	True	10000	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable	United Kingdom	False		False		False	2009-07-01	False
PRJNA187289	observational	False			True	none	False	0	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable		not_gradeable		not_gradeable		False		False	human	True		False
PRJNA187288	observational	False			True	none	False	0	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable		not_gradeable		not_gradeable		False		False	human	True		False
PRJNA886974	other	False			True	none	False	0	False	claude-sonnet-4-6	community	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable		False	oil-contaminated soil	True	soil	True		False
PRJDB13052	observational	False	0	0.0	False	europepmc_fulltext	True	10000	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable	Japan	True	skin swab	True	human	True		False
PRJNA885384	observational	False			False	none	False	0	False	claude-sonnet-4-6	community	gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable	China	True	water	True	water	True		False
PRJNA265263	observational	False			False	none	False	0	False	claude-sonnet-4-6	community	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable		False	plant root	True	switchgrass	True		False
PRJNA312243	observational	False	1	1.0	False	europepmc_fulltext	True	21888	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable	ast_result	gradeable		not_gradeable	Brazil	True	catheter tip	True	human	True	2007-10-12	True
PRJNA279655	observational	False	1	1.0	True	abstract	False	2017	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable	pcr_gene_presence	gradeable		not_gradeable	USA	True		False	human	True		False
PRJNA279619	observational	False	1	1.0	False	europepmc_fulltext	True	30536	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable	pcr_gene_presence	gradeable		not_gradeable	USA	True	rectal swab	True	human	True	2014-07-02	True
PRJNA265256	observational	False			False	none	False	0	False	claude-sonnet-4-6	community	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable		False	plant root (switchgrass)	True	switchgrass (Panicum virgatum)	True		False
PRJNA265275	observational	False			False	none	False	0	False	claude-sonnet-4-6	community	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable		False	plant root (switchgrass root endosphere)	True	switchgrass (Panicum virgatum)	True		False
PRJNA265258	observational	False			True	none	False	0	False	claude-sonnet-4-6	community	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable		False	plant root (switchgrass root endophyte)	True	Panicum virgatum	True		False
PRJNA265259	observational	False			True	none	False	0	False	claude-sonnet-4-6	community	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable		False	plant root	True	switchgrass	True		False
PRJNA265260	observational	False			False	none	False	0	False	claude-sonnet-4-6	community	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable		False	plant root (root endophyte of switchgrass)	True	switchgrass	True		False
PRJNA265261	observational	False			False	none	False	0	False	claude-sonnet-4-6	community	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable		False	switchgrass root	True	switchgrass	True		False
PRJNA265262	observational	False			False	none	False	0	False	claude-sonnet-4-6	community	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable		False	plant root	True	switchgrass	True		False
PRJNA265264	observational	False			False	none	False	0	False	claude-sonnet-4-6	community	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable		False	plant root	True	switchgrass	True		False
PRJNA279656	observational	False			True	abstract	False	2017	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable	pcr_gene_presence	gradeable		not_gradeable	USA	True		False	human	True		False
PRJNA265265	observational	False			False	none	False	0	False	claude-sonnet-4-6	community	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable		False	plant root (switchgrass root endophyte)	True	switchgrass	True		False
PRJNA265266	observational	False			False	none	False	0	False	claude-sonnet-4-6	community	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable		False	plant root	True	switchgrass	True		False
PRJNA265267	observational	False			False	none	False	0	False	claude-sonnet-4-6	community	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable		False	plant root endophyte (switchgrass)	True	switchgrass	True		False
PRJNA234119	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA265269	observational	False			False	none	False	0	False	claude-sonnet-4-6	community	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable		False	switchgrass root (plant root endophyte)	True	switchgrass (Panicum virgatum)	True		False
PRJNA265270	observational	False			False	none	False	0	False	claude-sonnet-4-6	community	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable		False	plant root	True	switchgrass	True		False
PRJNA265347	observational	False			False	none	False	0	False	claude-sonnet-4-6	community	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable		False	switchgrass root	True	Panicum virgatum	True		False
PRJNA279611	observational	False	1	1.0	False	europepmc_fulltext	True	30536	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable	pcr_gene_presence	gradeable		not_gradeable	USA	True	rectal swab	True	human	True	2014-07-02	True
PRJNA234118	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA269826	observational	False			False	none	False	0	False	claude-sonnet-4-6	community	gradeable	surveillance	gradeable		not_gradeable		not_gradeable		not_gradeable		False		False	human	True		False
PRJNA310023	observational	False	4	4.0	False	europepmc_fulltext	True	21888	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable	ast_result	gradeable		not_gradeable	Brazil	True	blood	True	human	True	2007-09-28	True
PRJNA219297	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA219298	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJEB14050	observational	False	0	0.0	False	europepmc_fulltext	True	10000	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False	blood	False	human	False		False
PRJNA279669	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA279671	observational	False	1	1.0	False	europepmc_fulltext	True	30536	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable	pcr_gene_presence	gradeable		not_gradeable	USA	True		False	human	True	2012-12-31	True
PRJNA279672	observational	False	1	1.0	False	europepmc_fulltext	True	30536	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable	pcr_gene_presence	gradeable		not_gradeable	USA	True	rectal swab	True	human	True	2013-12-16	True
PRJNA284365	observational	False	1	1.0	False	europepmc_fulltext	True	30536	False	claude-sonnet-4-6	hospital	gradeable	amr	gradeable	carbapenem	gradeable	pcr_gene_presence	gradeable		not_gradeable	USA	True		False	human	True	2013-07-02	True
PRJNA234114	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA234113	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA234112	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA234111	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA292403	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable	amr	gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA234110	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA234109	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA234107	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA279650	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA293224	observational	False	0	0.0	False	europepmc_fulltext	True	10000	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable	United States	True		False		False		False
PRJNA233724	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
PRJNA296147	observational	False			False	none	False	0	False	claude-sonnet-4-6		not_gradeable		not_gradeable		not_gradeable		not_gradeable		not_gradeable		False		False		False		False
